Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Music & Audio,voice-overs,level 2,6982,$10,$10,$10,3-day delivery,3-day delivery,3-day delivery,-1,-1,-1,5.0,97,United States,Jun 2021,1 hour,2 days,English,1 order in queue,True
Music & Audio,voice-overs,level 2,6982,$25,$25,$25,1-day delivery,1-day delivery,1-day delivery,1 Revision,1 Revision,1 Revision,4.9,224,United States,May 2020,1 hour,1 day,English,3 orders in queue,True
Music & Audio,voice-overs,level 2,6982,$5Save up to 10% with Subscribe to Save,$5Save up to 10% with Subscribe to Save,$5Save up to 10% with Subscribe to Save,1-day delivery,1-day delivery,1-day delivery,-1,-1,-1,5.0,74,Spain,Jun 2022,1 hour,1 day,"English, Spanish, Italian",1 order in queue,True
Music & Audio,voice-overs,level 2,6982,$20Save up to 15% with Subscribe to Save,$20Save up to 15% with Subscribe to Save,$20Save up to 15% with Subscribe to Save,1-day delivery,1-day delivery,1-day delivery,1 Revision,1 Revision,1 Revision,5.0,235,Portugal,Oct 2020,2 hours,about 13 hours,"English, Portuguese, Spanish",1 order in queue,True
Music & Audio,voice-overs,level 2,6982,$50Save up to 10% with Subscribe to Save,$50Save up to 10% with Subscribe to Save,$50Save up to 10% with Subscribe to Save,5-day delivery,5-day delivery,5-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,128,Belarus,Jul 2020,1 hour,about 12 hours,"Russian, Belarusian, English",1 order in queue,True
Music & Audio,voice-overs,level 2,6982,$10Save up to 20% with Subscribe to Save,$10Save up to 20% with Subscribe to Save,$10Save up to 20% with Subscribe to Save,1-day delivery,1-day delivery,1-day delivery,1 Revision,1 Revision,1 Revision,5.0,77,Romania,Feb 2020,1 hour,1 week,"English, Romanian",N/A,True
Music & Audio,voice-overs,level 2,6982,$10Save up to 15% with Subscribe to Save,$10Save up to 15% with Subscribe to Save,$10Save up to 15% with Subscribe to Save,2-day delivery,2-day delivery,2-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,108,Spain,Jan 2022,1 hour,1 day,English,4 orders in queue,True
Music & Audio,voice-overs,level 2,6982,$25Save up to 5% with Subscribe to Save,$25Save up to 5% with Subscribe to Save,$25Save up to 5% with Subscribe to Save,1-day delivery,1-day delivery,1-day delivery,-1,-1,-1,5.0,128,United States,Apr 2022,1 hour,2 days,English,1 order in queue,True
Music & Audio,voice-overs,level 2,6982,$10,$10,$10,1-day delivery,1-day delivery,1-day delivery,1 Revision,1 Revision,1 Revision,5.0,912,Portugal,Oct 2017,1 hour,about 9 hours,"English, Portuguese, Spanish, French",1 order in queue,True
Music & Audio,voice-overs,level 2,6982,$20,$20,$20,5-day delivery,5-day delivery,5-day delivery,3 Revisions,3 Revisions,3 Revisions,5.0,"1,075",Germany,Feb 2022,1 hour,about 13 hours,"English, German, Spanish",1 order in queue,True
