Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Graphics & Design,social-media-design,level 1,"6,100+ Results",$30,$40,$55,4 days,5 days,7 days,5,Unlimited,Unlimited,5.0,35,Italy,Mar 2019,1 hour,2 weeks,"English, Italian",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$15,$35,1 day,2 days,3 days,Unlimited,Unlimited,Unlimited,4.8,114,El Salvador,Dec 2022,1 hour,3 days,"English, Spanish",1 order in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",€9.67,€14.51,€29.01,1 day,1 day,2 days,1,2,4,4.9,30,India,Mar 2021,2 hours,2 days,English,N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",€9.67,€43.52,€120.89,3 days,5 days,30 days,Unlimited,Unlimited,Unlimited,4.8,125,Pakistan,Sept 2020,1 hour,1 day,"Arabic, English, Spanish, German",2 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",€24.18,€48.36,€58.03,2 days,4 days,5 days,3,3,3,4.9,946,United States,Nov 2019,5 hours,about 12 hours,"English, Spanish",11 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$20,$40,1 day,3 days,5 days,-1,-1,-1,4.9,122,Brazil,Sep 2023,2 hours,1 day,"Portuguese, English",2 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$25,$40,$60,2 days,3 days,4 days,Unlimited,Unlimited,Unlimited,4.9,"1,274",Indonesia,Mar 2018,2 hours,about 18 hours,"English, Indonesian, Malay",4 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$65,$80,$145,6 days,7 days,7 days,-1,-1,-1,4.9,38,Kuwait,Oct 2015,9 hours,1 day,"English, French, Spanish",2 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$115,$255,$345,7 days,10 days,10 days,3,3,3,4.8,4,Israel,Aug 2023,5 hours,4 weeks,"English, Hebrew",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$15,$20,$40,2 days,2 days,2 days,2,Unlimited,Unlimited,4.9,"1,925",Morocco,Dec 2018,2 hours,about 2 hours,English,2 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$10,$15,$20,2 days,2 days,3 days,2,2,2,5.0,172,Ukraine,Jun 2021,2 hours,about 10 hours,"Ukrainian, English",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$10,$30,1 day,1 day,2 days,Unlimited,Unlimited,Unlimited,5.0,353,Pakistan,Aug 2020,1 hour,5 days,"Urdu, English",1 order in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$20,$30,$50,3 days,4 days,5 days,Unlimited,Unlimited,Unlimited,4.9,46,Bangladesh,May 2021,1 hour,4 weeks,"Bengali, English, Spanish, Hebrew",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$10,$30,$55,1 day,2 days,3 days,Unlimited,Unlimited,Unlimited,4.9,249,Pakistan,Oct 2021,1 hour,about 8 minutes,"English, Spanish",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$50,$150,$250,6 days,4 days,2 days,5,9,Unlimited,5.0,29,India,Dec 2021,1 hour,4 days,"Hindi, English",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$10,$10,$10,2-day delivery,2-day delivery,2-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,308,India,Aug 2017,2 hours,2 days,"Hindi, English",1 order in queue,True
Graphics & Design,social-media-design,level 1,"6,100+ Results",$10,$50,$80,1 day,2 days,3 days,2,5,Unlimited,4.9,79,Serbia,Jul 2022,1 hour,5 days,"English, Serbian, German, Chinese",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$30,$60,2 days,3 days,6 days,1,1,2,4.8,389,Pakistan,Jan 2023,1 hour,about 2 hours,"Urdu, English, German",16 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$30,$40,$55,2 days,4 days,7 days,1,1,2,4.9,45,Peru,Dec 2019,1 hour,4 days,"English, Spanish, Portuguese",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$15,$25,1 day,1 day,1 day,Unlimited,Unlimited,Unlimited,5.0,"1,559",Nepal,Jan 2020,1 hour,about 4 hours,English,2 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$10,$45,$90,1 day,5 days,10 days,1,4,8,4.9,104,Indonesia,Nov 2022,1 hour,1 week,"Indonesian, English",2 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$10,$20,$50,1 day,2 days,3 days,3,5,9,4.9,59,Uruguay,Dec 2019,1 hour,about 55 minutes,"English, Spanish",2 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",€4.84,€14.51,€24.18,1 day,2 days,3 days,2,3,Unlimited,4.9,665,Indonesia,Jul 2019,1 hour,about 7 hours,"Indonesian, English",2 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$25,$45,1 day,1 day,1 day,Unlimited,Unlimited,Unlimited,5.0,27,Pakistan,Mar 2023,1 hour,about 17 minutes,English,1 order in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$30,$50,$100,2 days,3 days,4 days,Unlimited,Unlimited,Unlimited,4.8,4,India,Aug 2021,2 hours,5 days,English,N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$75,$140,$205,7 days,10 days,10 days,Unlimited,Unlimited,Unlimited,4.8,290,Venezuela,Mar 2018,4 hours,4 days,English,4 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$150,$200,$500,2 days,3 days,5 days,-1,-1,-1,5.0,3,United Kingdom,Oct 2022,1 hour,3 days,N/A,N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$10,$50,$200,1 day,2 days,4 days,1,2,3,4.9,25,Pakistan,Jun 2022,1 hour,3 days,English,N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$10,$20,1 day,1 day,3 days,Unlimited,Unlimited,Unlimited,4.9,131,Sri Lanka,Aug 2022,1 hour,about 3 hours,English,3 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$15,$25,3 days,3 days,7 days,Unlimited,Unlimited,Unlimited,4.8,328,India,Jan 2017,1 hour,about 11 hours,"English, Hindi, German, Spanish",3 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$5,$5,1-day delivery,1-day delivery,1-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,4.9,115,India,Aug 2022,1 hour,about 6 hours,"Hindi, English, Spanish, Urdu",1 order in queue,True
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$10,$15,1 day,1 day,1 day,Unlimited,Unlimited,Unlimited,4.7,103,Morocco,Mar 2023,1 hour,1 day,"English, Italian, Spanish, French",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$35,$65,$600,2 days,2 days,7 days,0,3,3,5.0,109,Canada,Jun 2017,1 hour,2 days,English,N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$10,$25,$35,1 day,1 day,2 days,Unlimited,Unlimited,Unlimited,5.0,36,Brazil,Mar 2021,1 hour,about 22 hours,"English, Portuguese, Spanish, German",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$55,$75,$95,5 days,5 days,5 days,2,3,4,5.0,282,Kyrgyzstan,Nov 2019,18 hours,1 day,"English, Russian",6 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$40,$45,$50,2 days,3 days,4 days,2,2,2,5.0,423,Canada,Sep 2018,10 hours,about 14 hours,"English, Russian, French, Spanish",2 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$15,$30,$40,2 days,2 days,2 days,Unlimited,Unlimited,Unlimited,4.9,377,Bangladesh,Apr 2017,2 hours,1 week,"Bengali, English, Hindi, Assamese",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$25,$45,1 day,3 days,4 days,0,3,3,4.9,42,Pakistan,May 2019,2 hours,1 day,English,N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$20Save up to 10% with Subscribe to Save,$20Save up to 10% with Subscribe to Save,$20Save up to 10% with Subscribe to Save,3-day delivery,3-day delivery,3-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,24,Bangladesh,Apr 2022,1 hour,5 days,"Bengali, English, Hindi",N/A,True
Graphics & Design,social-media-design,level 1,"6,100+ Results",$10,$60,$80,2 days,3 days,4 days,3,4,Unlimited,4.9,150,Pakistan,Jan 2021,1 hour,about 12 hours,"English, Portuguese, German, Spanish",2 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$10,$15,2 days,2 days,2 days,2,4,Unlimited,4.9,342,Indonesia,Apr 2019,7 hours,1 week,"English, Indonesian, Malay",N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",€14.51,€24.18,€58.03,2 days,2 days,3 days,1,2,Unlimited,4.9,81,Algeria,Aug 2021,3 hours,2 days,"English, Arabic, French",1 order in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$15,$60,$300,1 day,4 days,30 days,1,Unlimited,Unlimited,4.8,45,India,Oct 2020,1 hour,about 7 hours,"English, German, Russian, Latin",3 orders in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$30,$60,$90,1 day,1 day,1 day,Unlimited,Unlimited,Unlimited,5.0,403,Nepal,Jan 2020,1 hour,about 4 hours,English,N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$50,$50,$50,2-day delivery,2-day delivery,2-day delivery,5 Revisions,5 Revisions,5 Revisions,4.9,11,Pakistan,Aug 2019,1 hour,1 week,"Urdu, English, Hindi",1 order in queue,True
Graphics & Design,social-media-design,level 1,"6,100+ Results",$15,$60,$120,2 days,4 days,7 days,Unlimited,Unlimited,Unlimited,5.0,3,Nigeria,May 2020,1 hour,4 days,English,N/A,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$10,$25,$50,2 days,4 days,6 days,Unlimited,Unlimited,Unlimited,4.8,16,Bangladesh,Mar 2022,1 hour,about 9 hours,"Bengali, English, Arabic",1 order in queue,False
Graphics & Design,social-media-design,level 1,"6,100+ Results",$5,$30,$50,2 days,3 days,5 days,1,1,1,4.9,157,Pakistan,May 2023,1 hour,1 day,"Urdu, English",7 orders in queue,False
