Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Graphics & Design,social-media-design,level 2,"5,800+ Results",$20,$30,$40,1 day,2 days,2 days,2,2,2,5.0,114,India,Jul 2020,1 hour,about 15 hours,English,N/A,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$10,$40,$80,2 days,5 days,7 days,Unlimited,Unlimited,Unlimited,4.9,417,India,Oct 2020,7 hours,1 week,English,3 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$5,$10,$15,1 day,1 day,1 day,-1,-1,-1,4.9,267,Sri Lanka,Jun 2023,1 hour,about 15 hours,"Japanese, English, German",3 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$5,$15,$25,1 day,2 days,3 days,Unlimited,Unlimited,Unlimited,5.0,"1,774",Bosnia and Herzegovina,Jan 2018,2 hours,about 4 hours,"English, Serbian",N/A,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$5,$25,$50,1 day,2 days,3 days,Unlimited,Unlimited,Unlimited,4.9,"4,855",Sri Lanka,Jun 2022,7 hours,about 45 minutes,"English, Sinhala",54 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$15,$25,$45,2 days,2 days,3 days,Unlimited,Unlimited,Unlimited,4.9,"2,640",Sri Lanka,Aug 2016,1 hour,about 3 hours,"English, Spanish, French",4 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$15,$25,$50,3 days,3 days,4 days,2,2,2,5.0,237,Philippines,Nov 2020,2 hours,about 17 hours,English,1 order in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$10,$15,$25,1 day,1 day,2 days,Unlimited,Unlimited,Unlimited,4.9,"1,179",Bangladesh,Jul 2020,1 hour,about 15 hours,"English, Spanish, German, Swedish",4 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$10,$25,$40,1 day,2 days,2 days,Unlimited,Unlimited,Unlimited,4.9,38,Pakistan,Feb 2021,1 hour,1 day,"English, German, Italian, Spanish",2 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$10,$15,$25,1 day,1 day,2 days,Unlimited,Unlimited,Unlimited,4.9,791,Morocco,Mar 2021,1 hour,about 7 hours,"English, Arabic, French",1 order in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$10,$25,$40,3 days,4 days,5 days,Unlimited,Unlimited,Unlimited,5.0,92,India,Dec 2020,1 hour,about 3 hours,English,2 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$20,$30,$40,1 day,2 days,2 days,5,5,5,5.0,"2,283",Bangladesh,Jul 2017,1 hour,about 4 hours,"English, Spanish, Arabic, French",3 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$10,$15,$25,3 days,2 days,1 day,3,5,Unlimited,4.9,293,Sri Lanka,Jun 2017,2 hours,about 19 hours,English,N/A,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$10,$40,$100,2 days,2 days,3 days,Unlimited,Unlimited,Unlimited,5.0,483,Sri Lanka,May 2020,1 hour,about 16 hours,"English, Spanish, French, German",1 order in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$5,$10,$50,1 day,2 days,3 days,Unlimited,Unlimited,Unlimited,4.9,829,Pakistan,Jul 2019,1 hour,about 3 hours,"English, Urdu, French, Spanish",1 order in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",€19.34,€82.21,€135.40,2 days,5 days,7 days,Unlimited,Unlimited,Unlimited,5.0,114,Indonesia,Jun 2020,2 hours,2 weeks,"English, Indonesian",3 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",€14.51,€87.04,€174.09,2 days,4 days,7 days,Unlimited,Unlimited,Unlimited,4.9,555,Bangladesh,Aug 2022,1 hour,about 6 hours,"Bengali, English, Spanish, German",13 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",€19.34,€38.69,€67.70,1 day,1 day,1 day,Unlimited,Unlimited,Unlimited,4.9,384,Pakistan,May 2021,1 hour,about 2 hours,"English, Spanish, French, Italian",3 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$25,$30,$40,2 days,2 days,2 days,2,2,2,4.9,44,France,Jun 2023,1 hour,about 5 hours,"English, French, Spanish",1 order in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$10,$25,$85,1 day,2 days,3 days,5,5,5,4.9,187,Pakistan,Feb 2017,1 hour,about 10 hours,"Urdu, English",2 orders in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$10,$25,$40,2 days,3 days,4 days,-1,-1,-1,4.9,336,Argentina,Jun 2015,1 hour,about 15 hours,"English, Spanish",1 order in queue,False
Graphics & Design,social-media-design,level 2,"5,800+ Results",$40,$80,$140,3 days,4 days,5 days,1,2,3,4.9,682,Colombia,Jan 2020,1 hour,about 6 hours,"English, Spanish",6 orders in queue,False
