Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Graphics & Design,digital-illustration,new seller,46000,$5,$10,$20,7 days,7 days,5 days,1,2,3,4.9,182,Indonesia,Jul 2016,7 days,1 month,English,1 order in queue,False
Graphics & Design,digital-illustration,new seller,46000,$10,$50,$60,7 days,7 days,10 days,2,3,4,4.9,27,Indonesia,Dec 2021,1 hour,4 days,English,4 orders in queue,False
Graphics & Design,digital-illustration,new seller,46000,$15,$35,$85,2 days,3 days,5 days,Unlimited,Unlimited,Unlimited,4.8,23,Pakistan,Jul 2020,1 hour,1 week,"Urdu, English",N/A,False
Graphics & Design,digital-illustration,new seller,46000,$20,$60,$90,2 days,5 days,7 days,-1,-1,-1,4.9,368,Singapore,Jun 2020,1 hour,1 week,"English, Chinese",2 orders in queue,False
Graphics & Design,digital-illustration,new seller,46000,$10,$30,$50,3 days,4 days,7 days,1,2,3,5.0,316,Indonesia,Jan 2021,2 hours,about 12 hours,"English, Indonesian",6 orders in queue,False
Graphics & Design,digital-illustration,new seller,46000,$5,$10,$15,1 day,2 days,3 days,Unlimited,Unlimited,Unlimited,4.9,84,Pakistan,Sep 2020,1 hour,2 weeks,"Urdu, English, French, Arabic",2 orders in queue,False
Graphics & Design,digital-illustration,new seller,46000,$20,$40,$50,3 days,5 days,6 days,2,3,5,4.9,102,Venezuela,Nov 2017,2 hours,1 week,English,N/A,False
Graphics & Design,digital-illustration,new seller,46000,€9.67,€29.01,€193.38,1 day,2 days,2 days,1,1,2,4.7,120,Germany,Nov 2016,1 hour,1 week,"English, Arabic, Spanish, German",N/A,False
Graphics & Design,digital-illustration,new seller,46000,$10,$20,$25,3 days,3 days,3 days,1,2,3,4.9,483,Indonesia,Mar 2020,1 hour,6 days,"English, Indonesian",N/A,False
Graphics & Design,digital-illustration,new seller,46000,$10,$20,$35,3 days,5 days,7 days,0,1,2,4.8,650,Indonesia,Jan 2021,2 hours,1 week,"Indonesian, English",4 orders in queue,False
Graphics & Design,digital-illustration,new seller,46000,$5,$10,$20,3 days,5 days,7 days,1,2,3,4.9,27,Brazil,Feb 2023,1 hour,5 days,"English, Portuguese",2 orders in queue,False
Graphics & Design,digital-illustration,new seller,46000,$25,$35,$50,10 days,14 days,14 days,-1,-1,-1,5.0,392,Indonesia,Nov 2019,14 hours,3 days,"Indonesian, English",4 orders in queue,False
Graphics & Design,digital-illustration,new seller,46000,$65,$195,$325,10 days,14 days,21 days,3,3,3,5.0,620,Lithuania,Nov 2019,9 hours,about 9 hours,"English, Lithuanian, Russian",4 orders in queue,False
Graphics & Design,digital-illustration,new seller,46000,$5,$10,$15,5 days,5 days,5 days,1,2,3,4.9,149,Costa Rica,Oct 2020,3 hours,4 days,"Spanish, English",1 order in queue,False
Graphics & Design,digital-illustration,new seller,46000,$25,$30,$45,3 days,3 days,3 days,-1,-1,-1,5.0,689,Indonesia,Jun 2022,2 hours,about 13 hours,"English, Indonesian",1 order in queue,False
Graphics & Design,digital-illustration,new seller,46000,$50,$65,$85,4 days,4 days,4 days,1,1,2,4.9,154,United States,Sep 2012,19 hours,1 day,English,N/A,False
Graphics & Design,digital-illustration,new seller,46000,$120,$210,$300,4 days,7 days,7 days,1,2,3,4.7,3,Germany,Dec 2019,8 hours,1 week,English,N/A,False
