Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Digital Marketing,social-marketing,top rated seller,459 Results,$75,$75,$75,7-day delivery,7-day delivery,7-day delivery,-1,-1,-1,5.0,267,United States,Oct 2015,1 hour,about 19 hours,"English, Russian",1 order in queue,True
Digital Marketing,social-marketing,top rated seller,459 Results,$130,$235,$325,10 days,10 days,14 days,-1,-1,-1,5.0,272,Germany,Jul 2020,3 hours,4 days,English,N/A,False
Digital Marketing,social-marketing,top rated seller,459 Results,$150,$250,$390,7 days,10 days,14 days,-1,-1,-1,5.0,194,Albania,Oct 2018,1 hour,about 14 hours,"English, Albanian",8 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$160,$200,$365,7 days,14 days,21 days,Unlimited,Unlimited,Unlimited,5.0,723,Albania,Oct 2019,1 hour,about 9 hours,"English, Albanian",2 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$320,$590,$740,5 days,7 days,14 days,1,1,1,5.0,289,United Kingdom,Oct 2020,2 hours,about 12 hours,"English, Spanish",6 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$145,$340,$600,5 days,5 days,7 days,-1,-1,-1,5.0,35,United Kingdom,May 2020,5 hours,1 day,English,N/A,False
Digital Marketing,social-marketing,top rated seller,459 Results,$90,$170,$270,3 days,4 days,5 days,-1,-1,-1,4.9,264,Greece,Nov 2019,2 hours,about 19 hours,"English, Greek",11 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$65,$115,$145,4 days,4 days,5 days,-1,-1,-1,5.0,553,Ireland,Oct 2017,2 hours,about 21 hours,English,7 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$450,$550,$750,7 days,10 days,10 days,-1,-1,-1,5.0,"1,116",United Kingdom,Aug 2012,2 hours,1 day,English,2 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$120,$150,$200,10 days,10 days,10 days,-1,-1,-1,5.0,171,Thailand,Sep 2020,1 hour,1 day,English,3 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$100,$125,$150,7 days,7 days,7 days,-1,-1,-1,5.0,97,Bulgaria,Oct 2017,5 hours,about 48 minutes,English,2 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$285,$335,$395,30 days,30 days,30 days,0,0,1,5.0,548,United States,Jun 2019,5 hours,2 days,"English, Spanish",24 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$20,$50,$110,1 day,2 days,3 days,-1,-1,-1,5.0,398,Bangladesh,Jun 2021,1 hour,1 week,"Bengali, English, German",N/A,False
Digital Marketing,social-marketing,top rated seller,459 Results,$150,$295,$495,14 days,30 days,30 days,-1,-1,-1,4.8,20,Australia,Jan 2018,3 hours,about 2 hours,"English, Tagalog",4 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$150,$300,$600,2 days,14 days,30 days,-1,-1,-1,4.7,29,Germany,Sep 2019,7 hours,1 day,"English, German",12 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$100,$115,$140,30 days,30 days,30 days,-1,-1,-1,5.0,"4,342",Australia,Jan 2019,6 hours,about 1 hour,"English, Tagalog, Chinese",164 orders in queue,False
Digital Marketing,social-marketing,top rated seller,459 Results,$75,$125,$175,2 days,4 days,5 days,-1,-1,-1,5.0,131,India,Jun 2018,1 hour,about 20 hours,English,N/A,False
