Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Data,data-engineering,level 2,126 Results,$200,$500,"$1,000",1 day,2 days,3 days,1,2,3,N/A,N/A,Pakistan,N/A,N/A,N/A,"English, Urdu, Punjabi",N/A,False
Data,data-engineering,level 2,126 Results,$10,$10,$10,1-day delivery,1-day delivery,1-day delivery,-1,-1,-1,5.0,1,Bangladesh,N/A,N/A,N/A,I speak English,N/A,True
Data,data-engineering,level 2,126 Results,$35,$125,$280,1 day,7 days,14 days,-1,-1,-1,5.0,45,Pakistan,N/A,N/A,N/A,"I speak Urdu, English",N/A,False
Data,data-engineering,level 2,126 Results,$10,$10,$10,1-day delivery,1-day delivery,1-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,38,India,N/A,N/A,N/A,"I speak English, Hindi",N/A,True
Data,data-engineering,level 2,126 Results,$430,$865,"$2,160",7 days,10 days,21 days,1,2,3,5.0,2,Czech Republic,N/A,N/A,N/A,"I speak English, Czech",N/A,False
Data,data-engineering,level 2,126 Results,$55,$55,$55,2-day delivery,2-day delivery,2-day delivery,2 Revisions,2 Revisions,2 Revisions,4.9,38,Pakistan,N/A,N/A,N/A,"I speak Urdu, English",N/A,True
Data,data-engineering,level 2,126 Results,$50,$150,$300,3 days,5 days,10 days,0,1,2,5.0,62,Pakistan,N/A,N/A,N/A,"I speak Urdu, English, Arabic",N/A,False
Data,data-engineering,level 2,126 Results,$35,$60,$100,2 days,3 days,5 days,Unlimited,Unlimited,Unlimited,4.7,26,Pakistan,N/A,N/A,N/A,"I speak Urdu, Sindhi, English",N/A,False
Data,data-engineering,level 2,126 Results,$400,$500,$700,5 days,7 days,14 days,-1,-1,-1,5.0,2,Pakistan,N/A,N/A,N/A,"I speak English, Urdu",N/A,False
Data,data-engineering,level 2,126 Results,$25,$45,$125,1 day,1 day,4 days,1,1,2,4.8,19,Brazil,N/A,N/A,N/A,"I speak English, Portuguese, French",N/A,False
Data,data-engineering,level 2,126 Results,$60,$120,$200,5 days,5 days,5 days,1,1,1,5.0,55,Pakistan,N/A,N/A,N/A,"I speak English, Urdu",N/A,False
Data,data-engineering,level 2,126 Results,$35,$125,$280,1 day,7 days,14 days,-1,-1,-1,5.0,45,Pakistan,N/A,N/A,N/A,"I speak Urdu, English",N/A,False
Data,data-engineering,level 2,126 Results,$70,$70,$70,3-day delivery,3-day delivery,3-day delivery,3 Revisions,3 Revisions,3 Revisions,4.9,15,India,N/A,N/A,N/A,"I speak English, Hindi, Bengali",N/A,True
Data,data-engineering,level 2,126 Results,$20,$40,$100,1 day,2 days,4 days,2,3,3,N/A,N/A,Pakistan,N/A,N/A,N/A,"I speak English, Urdu, Arabic, German",N/A,False
