Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Photography,event-photographers,new seller,683 Results,$105,$225,$350,10 days,14 days,30 days,-1,-1,-1,N/A,N/A,India,Sep 2022,1 hour,N/A,"Hindi, English",N/A,False
Photography,event-photographers,new seller,683 Results,$220,$250,$260,14 days,21 days,30 days,1,1,1,5.0,16,United States,Nov 2019,1 hour,1 month,English,N/A,False
Photography,event-photographers,new seller,683 Results,$50,$350,$400,3 days,10 days,3 days,-1,-1,-1,N/A,N/A,Ghana,Jul 2015,29 days,N/A,English,N/A,False
Photography,event-photographers,new seller,683 Results,$400,$600,$800,7 days,7 days,7 days,1,1,1,5.0,1,United States,Sep 2022,1 hour,11 months,"English, Spanish",N/A,False
Photography,event-photographers,new seller,683 Results,$100,$200,$250,7 days,7 days,10 days,0,0,0,4.3,2,United Kingdom,Mar 2021,1 hour,1 week,English,N/A,False
Photography,event-photographers,new seller,683 Results,€290.15,€386.86,€483.58,7 days,7 days,7 days,1,3,5,N/A,N/A,United States,Aug 2020,8 hours,10 months,"English, Portuguese",N/A,False
Photography,event-photographers,new seller,683 Results,€67.70,€270.80,€541.61,2 days,4 days,7 days,1,1,1,4.3,1,Australia,Jul 2023,1 hour,2 months,"English, Urdu, Chinese",N/A,False
Photography,event-photographers,new seller,683 Results,€48.36,€386.86,€580.29,14 days,21 days,30 days,1,2,3,N/A,N/A,United States,Sep 2023,1 hour,5 months,English,N/A,False
Photography,event-photographers,new seller,683 Results,€174.09,€531.93,€967.15,2 days,4 days,7 days,0,0,0,5.0,2,United Kingdom,Mar 2022,N/A,1 year,"English, Chinese",N/A,False
Photography,event-photographers,new seller,683 Results,$175,$220,$300,7 days,5 days,3 days,0,0,2,5.0,1,Germany,Dec 2020,1 hour,6 months,"English, German, Portuguese, Spanish",N/A,False
Photography,event-photographers,new seller,683 Results,$150,$150,$150,3-day delivery,3-day delivery,3-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,1,United States,Sep 2022,N/A,7 months,English,N/A,True
Photography,event-photographers,new seller,683 Results,$150,$350,$600,7 days,5 days,3 days,1,2,2,5.0,1,Canada,Aug 2023,2 hours,5 months,"English, Malayalam, Hindi, Punjabi",N/A,False
Photography,event-photographers,new seller,683 Results,€241.79,€362.68,"€1,935",3 days,5 days,21 days,1,1,3,5.0,11,United States,Nov 2019,1 hour,1 month,English,N/A,False
Photography,event-photographers,new seller,683 Results,€290.15,"€2,322","€3,386",21 days,30 days,45 days,0,1,2,N/A,N/A,United States,Jun 2023,3 days,7 months,"Spanish, English",N/A,False
Photography,event-photographers,new seller,683 Results,$180,$250,$300,7 days,5 days,3 days,2,3,3,4.8,4,United States,Mar 2023,1 hour,1 month,English,N/A,False
