Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Graphics & Design,nft,top rated seller,138,$30,$300,$500,2 days,7 days,14 days,Unlimited,Unlimited,Unlimited,5.0,53,Sri Lanka,Apr 2016,1 hour,about 2 hours,"English, French, Spanish, Portuguese",1 order in queue,False
Graphics & Design,nft,top rated seller,138,$30,$130,$310,4 days,7 days,14 days,Unlimited,Unlimited,Unlimited,4.9,177,Indonesia,Apr 2017,1 hour,about 16 hours,"English, Indonesian",N/A,False
Graphics & Design,nft,top rated seller,138,$50,$550,"$1,250",5 days,14 days,21 days,Unlimited,Unlimited,Unlimited,5.0,18,Pakistan,May 2020,1 hour,about 15 hours,"English, German, French, Spanish",N/A,False
Graphics & Design,nft,top rated seller,138,$50,"$1,000","$2,500",4 days,14 days,21 days,-1,-1,-1,5.0,806,Philippines,Jan 2020,1 hour,about 2 hours,"English, Tagalog",3 orders in queue,False
Graphics & Design,nft,top rated seller,138,$120,$600,"$1,500",10 days,14 days,30 days,3,3,3,5.0,4,Philippines,Mar 2019,1 hour,2 days,English,N/A,False
Graphics & Design,nft,top rated seller,138,$300,"$2,500","$5,000",7 days,14 days,21 days,1,1,1,5.0,28,Sri Lanka,Dec 2021,1 hour,2 days,English,1 order in queue,False
Graphics & Design,nft,top rated seller,138,$40,$250,$850,3 days,7 days,14 days,0,0,0,5.0,190,Indonesia,Feb 2021,1 hour,3 weeks,"English, Indonesian",N/A,False
Graphics & Design,nft,top rated seller,138,$30,$130,$310,4 days,7 days,14 days,Unlimited,Unlimited,Unlimited,4.9,177,Indonesia,Apr 2017,1 hour,about 16 hours,"English, Indonesian",N/A,False
Graphics & Design,nft,top rated seller,138,$350,$525,$650,3 days,3 days,3 days,Unlimited,Unlimited,Unlimited,4.9,"1,819",Italy,Jan 2019,1 hour,1 year,English,N/A,False
Graphics & Design,nft,top rated seller,138,$50,$125,$200,5 days,7 days,7 days,-1,-1,-1,5.0,32,Indonesia,Jun 2016,1 hour,about 16 hours,"English, Indonesian",N/A,False
Graphics & Design,nft,top rated seller,138,$90,$800,"$1,600",5 days,10 days,14 days,1,5,8,4.9,491,Brazil,Apr 2015,3 hours,about 23 hours,"English, Portuguese, Spanish",N/A,False
Graphics & Design,nft,top rated seller,138,$40,$140,$550,5 days,7 days,10 days,2,3,5,5.0,107,Indonesia,Jan 2014,1 hour,about 12 hours,"English, Indonesian",1 order in queue,False
Graphics & Design,nft,top rated seller,138,$120,$120,$120,10-day delivery,10-day delivery,10-day delivery,-1,-1,-1,5.0,4,Indonesia,Jul 2014,3 hours,about 4 hours,"English, Indonesian",N/A,True
Graphics & Design,nft,top rated seller,138,$30,$80,$975,3 days,5 days,10 days,Unlimited,Unlimited,Unlimited,5.0,400,Indonesia,Mar 2017,1 hour,about 6 hours,"English, German, French, Spanish",22 orders in queue,False
Graphics & Design,nft,top rated seller,138,$10,$30,$50,4 days,5 days,6 days,3,4,5,5.0,195,Hungary,Oct 2017,1 hour,about 4 hours,"English, Hungarian, German",N/A,False
Graphics & Design,nft,top rated seller,138,€29.01,€174.04,€512.45,5 days,10 days,14 days,3,Unlimited,Unlimited,5.0,351,Indonesia,Oct 2018,1 hour,about 7 hours,"English, Javanese, German, French",4 orders in queue,False
Graphics & Design,nft,top rated seller,138,$400,$700,$950,3 days,5 days,7 days,Unlimited,Unlimited,Unlimited,5.0,647,Netherlands,Sep 2021,1 hour,about 17 hours,English,7 orders in queue,False
Graphics & Design,nft,top rated seller,138,€338.41,"€1,929","€2,896",10 days,14 days,21 days,3,3,3,4.8,36,Indonesia,May 2015,1 hour,about 3 hours,"English, German, Spanish, French",N/A,False
