Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Graphics & Design,nft,level 1,630,$45,$200,$500,3 days,10 days,14 days,Unlimited,Unlimited,Unlimited,5.0,10,Sri Lanka,May 2021,3 hours,about 13 hours,"English, French, German, Arabic",N/A,False
Graphics & Design,nft,level 1,630,$50,$500,"$1,100",3 days,7 days,14 days,-1,-1,-1,5.0,24,Pakistan,May 2022,5 hours,1 month,English,N/A,False
Graphics & Design,nft,level 1,630,$25,$35,$60,3 days,2 days,2 days,4,Unlimited,Unlimited,4.6,20,India,Jun 2017,1 hour,5 days,"Telugu, English, Hindi",N/A,False
Graphics & Design,nft,level 1,630,$50,$150,$300,1 day,5 days,5 days,Unlimited,Unlimited,Unlimited,5.0,14,Sri Lanka,Jun 2021,1 hour,2 weeks,"English, German, Spanish, French",N/A,False
Graphics & Design,nft,level 1,630,$60,$200,$400,7 days,10 days,14 days,-1,-1,-1,5.0,106,Brazil,Jun 2016,1 hour,3 days,"English, Spanish, Portuguese",N/A,False
Graphics & Design,nft,level 1,630,$45,$650,$950,14 days,21 days,30 days,2,4,7,4.9,42,Sri Lanka,Feb 2021,3 hours,2 months,"English, Sinhala",N/A,False
Graphics & Design,nft,level 1,630,$95,$900,"$2,540",5 days,7 days,14 days,3,6,9,5.0,3,Sri Lanka,Nov 2016,1 hour,1 week,"Sinhala, English",N/A,False
Graphics & Design,nft,level 1,630,$10,$30,$80,1 day,1 day,1 day,2,5,Unlimited,4.8,7,Bangladesh,Jun 2022,10 hours,2 weeks,"English, German, Spanish, Japanese",N/A,False
Graphics & Design,nft,level 1,630,$40,$150,$455,6 days,10 days,14 days,Unlimited,Unlimited,Unlimited,5.0,35,Sri Lanka,Jun 2022,2 hours,1 week,"Sinhala, English, German, French",2 orders in queue,False
Graphics & Design,nft,level 1,630,€473.77,€768.67,"€1,156",5 days,7 days,7 days,Unlimited,Unlimited,Unlimited,5.0,35,Italy,Sep 2021,1 hour,4 months,"English, Italian, French",N/A,False
Graphics & Design,nft,level 1,630,$450,"$1,150","$3,000",10 days,21 days,30 days,9,9,Unlimited,5.0,25,Sri Lanka,Oct 2018,17 hours,2 months,"English, Sinhala",N/A,False
Graphics & Design,nft,level 1,630,$15,$80,$180,2 days,4 days,7 days,1,2,3,4.9,55,Indonesia,May 2018,1 hour,about 16 hours,"English, Indonesian",N/A,False
Graphics & Design,nft,level 1,630,$30,$150,$500,5 days,14 days,21 days,1,3,5,5.0,19,Indonesia,Apr 2019,1 hour,about 18 hours,"English, Indonesian, German, Italian",N/A,False
Graphics & Design,nft,level 1,630,$250,"$4,000","$8,000",3 days,14 days,30 days,3,3,3,5.0,30,Pakistan,Feb 2022,1 hour,3 weeks,"English, German, French, Spanish",N/A,False
Graphics & Design,nft,level 1,630,$700,"$1,500","$2,100",5 days,10 days,14 days,Unlimited,Unlimited,Unlimited,5.0,15,Sri Lanka,Jun 2020,1 hour,3 months,"English, Spanish, French, German",N/A,False
Graphics & Design,nft,level 1,630,$190,$900,"$2,500",6 days,10 days,14 days,1,1,3,5.0,10,Algeria,Feb 2022,2 hours,1 week,"English, Arabic, French",N/A,False
Graphics & Design,nft,level 1,630,$80,$500,"$1,300",5 days,14 days,21 days,Unlimited,Unlimited,Unlimited,5.0,17,Indonesia,Dec 2022,1 hour,2 days,"English, Indonesian",4 orders in queue,False
Graphics & Design,nft,level 1,630,$25,$300,$600,1 day,7 days,10 days,-1,-1,-1,4.9,42,Morocco,Aug 2021,1 day,2 months,English,N/A,False
Graphics & Design,nft,level 1,630,$15,$30,$50,2 days,3 days,3 days,5,Unlimited,Unlimited,4.6,8,Nigeria,Nov 2022,1 hour,1 week,English,1 order in queue,False
Graphics & Design,nft,level 1,630,$30,$50,$70,3 days,3 days,3 days,1,1,2,4.8,403,Portugal,Jun 2017,1 day,1 week,"English, Portuguese, Spanish",N/A,False
Graphics & Design,nft,level 1,630,$30,$500,$900,3 days,14 days,14 days,-1,-1,-1,5.0,1,Indonesia,Jun 2018,1 hour,3 days,"Javanese, Indonesian, English",N/A,False
