Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Video & Animation,3d-product-animation,level 2,632,$100,$240,$490,4 days,7 days,14 days,1,2,2,4.8,62,India,Jun 2019,1 hour,about 23 hours,"Hindi, English",1 order in queue,False
Video & Animation,3d-product-animation,level 2,632,$100,$240,$380,3 days,5 days,6 days,1,3,3,5.0,253,Sri Lanka,Feb 2017,2 hours,about 7 hours,English,1 order in queue,False
Video & Animation,3d-product-animation,level 2,632,$100,$240,$490,4 days,7 days,14 days,1,2,2,4.8,62,India,Jun 2019,1 hour,about 23 hours,"Hindi, English",1 order in queue,False
Video & Animation,3d-product-animation,level 2,632,$100,$500,"$1,000",3 days,7 days,14 days,1,3,5,5.0,115,United Kingdom,Nov 2018,2 hours,about 21 hours,English,N/A,False
Video & Animation,3d-product-animation,level 2,632,$250,$400,$600,5 days,5 days,5 days,0,1,3,5.0,17,Turkey,Mar 2020,1 hour,3 days,"English, Turkish, Azerbaijani, Russian",1 order in queue,False
Video & Animation,3d-product-animation,level 2,632,$120,$180,$270,7 days,10 days,14 days,1,3,4,5.0,43,India,Dec 2015,1 hour,1 week,"Hindi, English",1 order in queue,False
Video & Animation,3d-product-animation,level 2,632,€96.69,€483.44,€773.51,6 days,21 days,30 days,1,2,3,5.0,44,Ukraine,Apr 2022,1 hour,4 days,"English, Ukrainian, Russian",N/A,False
Video & Animation,3d-product-animation,level 2,632,$180,$260,$680,7 days,7 days,10 days,0,0,0,3.7,1,India,Jun 2019,1 hour,2 days,"English, Hindi, Spanish, Italian",N/A,False
Video & Animation,3d-product-animation,level 2,632,$200,$700,"$1,000",7 days,14 days,21 days,1,2,2,5.0,248,France,Jul 2016,1 hour,2 days,English,1 order in queue,False
Video & Animation,3d-product-animation,level 2,632,$100,$200,$300,3 days,7 days,14 days,2,4,6,5.0,30,Pakistan,Aug 2023,1 hour,4 days,"Pashto, English, Hindi, Urdu",1 order in queue,False
Video & Animation,3d-product-animation,level 2,632,$200,$400,$600,4 days,6 days,7 days,5,5,5,5.0,17,Pakistan,Jun 2020,1 hour,about 7 hours,"Urdu, English",1 order in queue,False
Video & Animation,3d-product-animation,level 2,632,$100,$500,"$1,000",3 days,7 days,14 days,1,3,5,5.0,115,United Kingdom,Nov 2018,2 hours,about 21 hours,English,N/A,False
Video & Animation,3d-product-animation,level 2,632,$150,$500,"$1,000",5 days,10 days,14 days,9,9,9,4.9,136,India,Dec 2019,1 hour,2 days,"Tamil, English",6 orders in queue,False
Video & Animation,3d-product-animation,level 2,632,$100,$200,$300,5 days,6 days,6 days,Unlimited,Unlimited,Unlimited,5.0,94,Indonesia,Sep 2021,1 hour,1 week,English,2 orders in queue,False
Video & Animation,3d-product-animation,level 2,632,$125,$200,$300,5 days,6 days,7 days,1,2,2,4.8,291,India,Sep 2019,1 hour,3 days,"Tamil, English",2 orders in queue,False
Video & Animation,3d-product-animation,level 2,632,$100,$150,$250,3 days,5 days,7 days,1,2,Unlimited,5.0,32,Sri Lanka,Apr 2021,1 hour,4 days,English,N/A,False
Video & Animation,3d-product-animation,level 2,632,$500,$650,$750,7 days,14 days,21 days,2,4,8,5.0,33,Canada,Apr 2022,1 hour,about 23 hours,"English, Turkish, German",N/A,False
Video & Animation,3d-product-animation,level 2,632,$120,$250,$380,7 days,10 days,14 days,2,4,Unlimited,4.7,17,Argentina,Mar 2022,5 hours,4 days,"English, Spanish",2 orders in queue,False
Video & Animation,3d-product-animation,level 2,632,$300,$600,$900,5 days,7 days,14 days,Unlimited,Unlimited,Unlimited,5.0,24,Pakistan,Apr 2017,1 hour,3 weeks,English,N/A,False
Video & Animation,3d-product-animation,level 2,632,$250,"$1,000","$2,500",4 days,7 days,14 days,4,Unlimited,Unlimited,4.9,17,Pakistan,Aug 2020,1 hour,1 month,English,N/A,False
Video & Animation,3d-product-animation,level 2,632,$500,"$1,000","$1,500",4 days,7 days,14 days,2,Unlimited,Unlimited,5.0,1,United States,Jun 2022,9 hours,1 week,"English, Spanish",N/A,False
Video & Animation,3d-product-animation,level 2,632,$100,$200,$500,5 days,10 days,14 days,1,3,Unlimited,5.0,54,Azerbaijan,Aug 2021,1 hour,2 days,English,1 order in queue,False
Video & Animation,3d-product-animation,level 2,632,$100,$250,$400,3 days,5 days,7 days,2,3,Unlimited,4.9,102,Bangladesh,Jul 2020,1 hour,about 20 hours,"Bengali, English, Urdu, Hindi",11 orders in queue,False
Video & Animation,3d-product-animation,level 2,632,$200,$450,$800,6 days,10 days,14 days,3,5,8,5.0,82,Bangladesh,Aug 2020,1 hour,1 day,"English, Bengali, Hindi",1 order in queue,False
Video & Animation,3d-product-animation,level 2,632,$145,$245,$345,5 days,7 days,14 days,5,7,9,5.0,134,Sri Lanka,Apr 2020,1 hour,2 days,"English, German",N/A,False
Video & Animation,3d-product-animation,level 2,632,$100,$130,$180,4 days,5 days,6 days,2,3,3,5.0,176,Indonesia,Aug 2021,6 hours,1 week,"English, Indonesian",N/A,False
Video & Animation,3d-product-animation,level 2,632,$100,$150,$250,5 days,7 days,14 days,2,4,Unlimited,4.9,29,India,Nov 2022,1 hour,1 day,"Hindi, English, Spanish",2 orders in queue,False
Video & Animation,3d-product-animation,level 2,632,$300,$300,$300,7-day delivery,7-day delivery,7-day delivery,-1,-1,-1,5.0,17,Ukraine,Apr 2022,1 hour,4 days,"English, Ukrainian, Polish",N/A,True
Video & Animation,3d-product-animation,level 2,632,$250,$250,$250,14-day delivery,14-day delivery,14-day delivery,3 Revisions,3 Revisions,3 Revisions,4.9,17,Serbia,Mar 2017,2 hours,about 10 hours,"English, Serbian",N/A,True
Video & Animation,3d-product-animation,level 2,632,$110,$170,$270,4 days,5 days,6 days,3,3,3,4.9,32,Vietnam,Oct 2022,2 hours,1 day,"English, Vietnamese",4 orders in queue,False
Video & Animation,3d-product-animation,level 2,632,$490,$750,$890,10 days,14 days,30 days,1,2,3,4.9,146,Turkey,Jan 2019,1 hour,3 days,English,2 orders in queue,False
Video & Animation,3d-product-animation,level 2,632,$200,$400,$500,3 days,5 days,7 days,1,1,1,5.0,25,Indonesia,Mar 2022,1 hour,2 months,"English, Indonesian, Javanese",N/A,False
Video & Animation,3d-product-animation,level 2,632,$100,$250,$490,3 days,5 days,10 days,1,3,5,5.0,18,Ukraine,Nov 2020,1 hour,2 weeks,"English, Ukrainian, German, French",N/A,False
Video & Animation,3d-product-animation,level 2,632,$775,"$4,250","$6,750",14 days,30 days,45 days,2,4,Unlimited,4.9,11,Israel,Sep 2014,8 hours,1 week,English,N/A,False
Video & Animation,3d-product-animation,level 2,632,$100,$250,$500,4 days,7 days,10 days,3,4,5,5.0,579,Sri Lanka,Nov 2016,1 hour,2 days,"English, Chinese",N/A,False
Video & Animation,3d-product-animation,level 2,632,€125.70,€174.04,€227.22,1 day,1 day,1 day,5,6,7,4.9,70,Sri Lanka,Jun 2018,1 hour,about 16 hours,"English, Sinhala",N/A,False
Video & Animation,3d-product-animation,level 2,632,$300,$500,$850,5 days,10 days,14 days,1,2,3,5.0,21,Argentina,Mar 2021,1 hour,2 months,"English, Spanish",N/A,False
