Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Data,data-science,level 1,151 Results,$100,$240,$400,4 days,10 days,14 days,1,2,4,5.0,7,Pakistan,N/A,N/A,N/A,"I speak Urdu, English, Punjabi",N/A,False
Data,data-science,level 1,151 Results,$130,$130,$130,2-day delivery,2-day delivery,2-day delivery,-1,-1,-1,5.0,45,Morocco,N/A,N/A,N/A,"I speak English, French, Arabic",N/A,True
Data,data-science,level 1,151 Results,$150,$275,$500,2 days,4 days,10 days,1,3,5,5.0,14,Pakistan,N/A,N/A,N/A,"I speak Urdu, English",N/A,False
Data,data-science,level 1,151 Results,$150,"$6,500","$20,000",1 day,30 days,75 days,-1,-1,-1,N/A,N/A,Israel,N/A,N/A,N/A,"English, Hebrew, Russian",N/A,False
Data,data-science,level 1,151 Results,$100,$280,$400,4 days,7 days,10 days,-1,-1,-1,5.0,4,Bangladesh,N/A,N/A,N/A,"I speak English, Hindi",N/A,False
Data,data-science,level 1,151 Results,$100,$240,$400,4 days,10 days,14 days,1,2,4,5.0,7,Pakistan,N/A,N/A,N/A,"I speak Urdu, English, Punjabi",N/A,False
Data,data-science,level 1,151 Results,$90,$100,$200,2 days,3 days,4 days,0,1,2,4.9,14,Pakistan,N/A,N/A,N/A,"I speak English, Urdu",N/A,False
Data,data-science,level 1,151 Results,$250,$400,$500,1 day,4 days,7 days,0,1,6,4.9,28,Pakistan,N/A,N/A,N/A,"I speak Urdu, English, Punjabi",N/A,False
Data,data-science,level 1,151 Results,$100,$120,$140,2 days,5 days,10 days,0,1,1,5.0,52,Turkey,N/A,N/A,N/A,"I speak English, Turkish",N/A,False
Data,data-science,level 1,151 Results,€87.04,€241.79,€488.41,3 days,7 days,14 days,-1,-1,-1,5.0,2,Pakistan,N/A,N/A,N/A,"I speak Urdu, English",N/A,False
Data,data-science,level 1,151 Results,$100,$150,$250,5 days,3 days,3 days,0,1,1,4.7,8,Pakistan,N/A,N/A,N/A,"I speak Urdu, Pashto, English",N/A,False
Data,data-science,level 1,151 Results,$90,$150,$300,1 day,1 day,1 day,Unlimited,Unlimited,Unlimited,4.9,41,Pakistan,N/A,N/A,N/A,"I speak English, French, Spanish, Dutch",N/A,False
Data,data-science,level 1,151 Results,$100,$400,$800,3 days,4 days,5 days,1,3,4,5.0,6,India,N/A,N/A,N/A,"I speak Hindi, English",N/A,False
Data,data-science,level 1,151 Results,€48.36,€48.36,€48.36,5-day delivery,5-day delivery,5-day delivery,-1,-1,-1,4.8,39,United States,N/A,N/A,N/A,I speak English,N/A,True
