Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Photography,lifestyle-fashion-photographers,level 1,63,$450,$600,"$1,260",21 days,14 days,21 days,-1,-1,-1,5.0,1,United Kingdom,Jan 2023,3 hours,1 month,N/A,N/A,False
Photography,lifestyle-fashion-photographers,level 1,63,$250,$400,$600,7 days,7 days,10 days,1,2,3,5.0,1,Ukraine,Mar 2020,2 days,about 14 hours,"English, Ukrainian, Russian",1 order in queue,False
Photography,lifestyle-fashion-photographers,level 1,63,$295,$690,"$1,350",4 days,10 days,14 days,1,1,1,5.0,6,Hungary,Jan 2022,7 hours,1 month,"English, Hungarian",N/A,False
Photography,lifestyle-fashion-photographers,level 1,63,"$1,370","$1,970","$2,945",21 days,21 days,21 days,0,1,1,5.0,5,France,Jun 2020,2 hours,1 week,"English, Russian, French, Polish",N/A,False
Photography,lifestyle-fashion-photographers,level 1,63,$100,$250,$505,7 days,7 days,7 days,5,5,5,5.0,1,New Zealand,Apr 2021,1 hour,1 month,English,N/A,False
Photography,lifestyle-fashion-photographers,level 1,63,"$1,900","$2,450","$3,650",14 days,14 days,14 days,3,3,3,5.0,3,United States,Jul 2021,1 hour,7 months,"English, Italian, Spanish",N/A,False
Photography,lifestyle-fashion-photographers,level 1,63,$150,$200,$250,5 days,5 days,5 days,1,1,2,5.0,1,Turkey,Jul 2023,1 hour,1 week,"English, Turkish",1 order in queue,False
Photography,lifestyle-fashion-photographers,level 1,63,"$1,180","$1,820","$3,450",14 days,14 days,14 days,2,2,2,5.0,1,United States,Jul 2021,1 hour,7 months,"English, Italian, Spanish",N/A,False
Photography,lifestyle-fashion-photographers,level 1,63,$460,$690,$920,7 days,7 days,7 days,3,5,Unlimited,5.0,2,Hong Kong,Mar 2023,2 hours,2 months,"English, Chinese, Russian, Ukrainian",N/A,False
Photography,lifestyle-fashion-photographers,level 1,63,$450,$600,"$1,260",21 days,14 days,21 days,-1,-1,-1,5.0,1,United Kingdom,Jan 2023,3 hours,1 month,N/A,N/A,False
