Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Video & Animation,visual-effects,top rated seller,92,$75,$225,$375,5 days,7 days,10 days,Unlimited,Unlimited,Unlimited,5.0,40,Vietnam,May 2016,3 hours,about 11 hours,English,1 order in queue,False
Video & Animation,visual-effects,top rated seller,92,$480,$650,$980,4 days,4 days,6 days,2,2,2,5.0,22,Italy,Mar 2020,9 hours,about 3 hours,"English, Italian, French, Spanish",N/A,False
Video & Animation,visual-effects,top rated seller,92,$35,$150,$300,3 days,5 days,7 days,1,2,3,4.9,494,Bangladesh,Mar 2017,2 hours,about 5 hours,English,3 orders in queue,False
Video & Animation,visual-effects,top rated seller,92,$100,$500,"$1,500",3 days,7 days,10 days,1,3,7,5.0,349,Bangladesh,Apr 2017,1 hour,2 days,"Bengali, English",3 orders in queue,False
Video & Animation,visual-effects,top rated seller,92,$125,$250,$500,5 days,7 days,10 days,1,2,3,5.0,134,Ukraine,Jan 2018,2 hours,1 day,"English, Ukrainian",2 orders in queue,False
Video & Animation,visual-effects,top rated seller,92,$100,$300,"$1,000",3 days,7 days,14 days,1,3,7,5.0,43,Bangladesh,Apr 2017,1 hour,2 days,"Bengali, English",N/A,False
Video & Animation,visual-effects,top rated seller,92,$150,$250,$450,2 days,3 days,5 days,2,2,2,4.9,118,Ukraine,Jun 2016,1 hour,4 days,"English, Ukrainian, Hebrew",N/A,False
Video & Animation,visual-effects,top rated seller,92,$100,$215,$650,4 days,10 days,14 days,1,1,2,5.0,308,Thailand,Jan 2020,4 hours,2 days,English,N/A,False
Video & Animation,visual-effects,top rated seller,92,£41.19,£164.76,£411.91,2 days,4 days,10 days,Unlimited,Unlimited,Unlimited,5.0,74,India,Sep 2020,1 hour,5 days,"English, Hindi",N/A,False
Video & Animation,visual-effects,top rated seller,92,$30,$100,$200,5 days,7 days,10 days,2,4,Unlimited,4.9,231,Bangladesh,Jun 2016,1 hour,3 days,English,N/A,False
Video & Animation,visual-effects,top rated seller,92,€87.04,€106.39,€145.07,3 days,4 days,4 days,1,1,2,5.0,768,Slovakia,May 2019,1 hour,1 day,"English, Slovak",4 orders in queue,False
Video & Animation,visual-effects,top rated seller,92,$60,$100,$120,2 days,3 days,3 days,1,3,3,5.0,123,Mexico,May 2021,1 hour,1 day,"English, Spanish",4 orders in queue,False
Video & Animation,visual-effects,top rated seller,92,$30,$80,$400,2 days,2 days,5 days,1,1,2,5.0,346,Bangladesh,Jan 2017,1 hour,2 days,English,1 order in queue,False
Video & Animation,visual-effects,top rated seller,92,$90,$110,$150,3 days,4 days,4 days,1,1,2,5.0,768,Slovakia,May 2019,1 hour,1 day,"English, Slovak",4 orders in queue,False
Video & Animation,visual-effects,top rated seller,92,$55,$105,$155,3 days,5 days,7 days,3,3,3,5.0,"2,103",India,Jun 2019,1 hour,about 17 hours,"English, Malayalam, Hindi, Tamil",1 order in queue,False
Video & Animation,visual-effects,top rated seller,92,$100,$215,$650,4 days,10 days,14 days,1,1,2,5.0,308,Thailand,Jan 2020,4 hours,2 days,English,N/A,False
