Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$10,$40,$80,2 days,2 days,3 days,1,2,2,4.9,9,Moldova,Oct 2020,5 hours,1 day,"Russian, Romanian, English",N/A,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$50,$100,$160,2 days,4 days,7 days,1,3,5,5.0,247,Kenya,Oct 2020,6 hours,4 days,"Swahili, English",N/A,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$125,$375,$680,4 days,6 days,10 days,3,3,3,5.0,3,United States,Aug 2020,1 hour,3 days,English,1 order in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$25,$50,$100,3 days,4 days,6 days,1,2,2,4.9,190,Chile,Aug 2022,1 hour,5 days,"English, Spanish",1 order in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$80,$180,$250,3 days,4 days,7 days,1,2,3,5.0,511,United States,Jul 2020,4 hours,1 day,"English, Spanish, Italian",6 orders in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$10,$45,$90,2 days,3 days,5 days,1,3,4,5.0,822,Chile,Jul 2019,1 hour,about 11 hours,"English, Spanish, German",11 orders in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$10,$60,$120,7 days,7 days,7 days,Unlimited,Unlimited,Unlimited,5.0,165,Argentina,May 2020,3 hours,about 23 hours,"English, Spanish",4 orders in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$15,$20,$25,2 days,3 days,3 days,1,2,2,4.9,217,Nigeria,Jul 2023,1 hour,about 1 hour,"English, French, Spanish, German",13 orders in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",€145.07,€193.43,€290.15,5 days,5 days,7 days,1,1,1,4.8,51,United States,May 2022,1 hour,1 day,N/A,N/A,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$35,$80,$100,10 days,10 days,10 days,-1,-1,-1,5.0,"2,157",Ukraine,May 2020,8 hours,about 15 hours,"English, Ukrainian",19 orders in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$35,$100,$300,4 days,7 days,14 days,1,1,2,5.0,129,Egypt,Oct 2021,1 hour,about 11 hours,"English, Arabic, French",3 orders in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$60,$180,$240,2 days,2 days,3 days,1,2,2,5.0,143,South Africa,May 2022,1 hour,2 days,English,1 order in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",₪57.62,₪57.62,₪57.62,3-day delivery,3-day delivery,3-day delivery,2 Revisions,2 Revisions,2 Revisions,5.0,104,Venezuela,Dec 2019,1 hour,1 week,"English, Spanish",N/A,True
Music & Audio,singers-vocalists,level 2,"1,000+ Results",₪96.03,₪307.29,₪422.52,2 days,4 days,5 days,2,2,2,5.0,310,United Kingdom,Mar 2022,3 hours,5 days,English,2 orders in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",₪249.67,₪460.93,₪576.17,2 days,4 days,6 days,1,3,4,5.0,111,United Kingdom,Mar 2022,2 hours,about 19 hours,"English, Italian, German, Spanish",1 order in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$60,$100,$150,3 days,3 days,5 days,2,2,2,5.0,266,United Kingdom,Apr 2019,1 hour,1 day,English,2 orders in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$60,$90,$110,3 days,4 days,6 days,-1,-1,-1,4.9,81,Nigeria,Feb 2020,1 hour,1 day,English,2 orders in queue,False
Music & Audio,singers-vocalists,level 2,"1,000+ Results",$65,$65,$65,3-day delivery,3-day delivery,3-day delivery,-1,-1,-1,5.0,82,Argentina,Aug 2023,1 hour,1 day,"English, Spanish",N/A,True
